Label ratio,epoch,Loss,Acc,Precision,Recall,F1,AUC,PRC
0.1,0.0,1.0811891024527343,0.5543478260869565,0.597439989775659,0.5346288267004379,0.4921452092016815,0.8754109871929375,0.6826271800443072
0.1,10.0,0.5485458736834319,0.795516304347826,0.800679626188611,0.7910197995370964,0.7836606745137753,0.958489377243731,0.8608558282328179
0.1,20.0,0.5371293658795564,0.8036684782608695,0.8003322231902794,0.7986904944066072,0.7905975896361457,0.9634084491503938,0.8677937083871256
0.1,30.0,0.5769367418859316,0.8002717391304348,0.7978341902086686,0.7909598371988161,0.78614929571043,0.9608415822212966,0.8647480469722603
